worried,"['aflutter', 'antsy', 'anxious', 'atwitter', 'dithery', 'edgy', 'goosey', 'het up', 'hinky', 'hung up', 'ill at ease', 'insecure', 'jittery', 'jumpy', 'nervous', 'nervy', 'perturbed', 'queasy', 'tense', 'troubled', 'uneasy', 'unquiet', 'upset', 'uptight']"
buy,"['cop', 'pick up', 'purchase', 'take']"
almost,"['about', 'all but', 'borderline', 'fair', 'fairly', 'feckly', 'more or less', 'most', 'much', 'near', 'nearly', 'next to', 'nigh', 'practically', 'somewhere', 'virtually', 'well-nigh']"
coin,"['bread', 'bucks', 'cabbage', 'cash', 'change', 'chips', 'currency', 'dough', 'gold', 'green', 'jack', 'kale', 'legal tender', 'lolly', 'long green', 'loot', 'lucre', 'money', 'moola', 'needful', 'pelf', 'scratch', 'shekels', 'tender', 'wampum']"
dealer,"['merchandiser', 'merchant', 'trader', 'tradesman', 'trafficker']"
pay,"['compensate', 'recompense', 'remunerate']"
premium,"['accolade', 'award', 'blue ribbon', 'decoration', 'distinction', 'honor', 'kudo', 'plume', 'prize']"
hundred,"['abundance', 'barrel', 'basketful', 'boatload', 'bucket', 'bunch', 'bundle', 'bushel', 'carload', 'chunk', 'deal', 'dozen', 'fistful', 'gobs', 'good deal', 'heap', 'lashings', 'loads', 'lot', 'mass', 'mess', 'mountain', 'much', 'multiplicity', 'myriad', 'oodles', 'pack', 'passel', 'peck', 'pile', 'plateful', 'plenitude', 'plentitude', 'plenty', 'pot', 'potful', 'profusion', 'quantity', 'raft', 'reams', 'scads', 'sheaf', 'shipload', 'sight', 'slew', 'spate', 'stack', 'store', 'ton', 'truckload', 'volume', 'wad', 'wealth', 'yard']"
eggs,"['babies', 'beings', 'birds', 'bodies', 'bods', 'characters', 'cookies', 'creatures', 'customers', 'devils', 'ducks', 'faces', 'fish', 'guys', 'heads', 'human beings', 'humans', 'individuals', 'lives', 'men', 'mortals', 'parties', 'people', 'personages', 'scouts', 'slobs', 'sorts', 'souls', 'specimens', 'stiffs', 'things', 'wights']"
thirteen,"[' long dozen   ', ' xiii   ', "" baker's dozen  "", ' cardinal  ', ' large integer  ']"
cents,"['financial', 'fiscal', 'monetary', 'pecuniary', 'pocket']"
found,"['begin', 'constitute', 'establish', 'inaugurate', 'initiate', 'innovate', 'institute', 'introduce', 'launch', 'pioneer', 'plant', 'set up', 'start']"
leads,"['conducts', 'directs', 'guides', 'marshals', 'pilots', 'routes', 'shows', 'steers', 'ushers']"
tried,"['calculable', 'dependable', 'good', 'reliable', 'responsible', 'safe', 'secure', 'solid', 'steady', 'sure', 'tried-and-true', 'true', 'trustable', 'trustworthy', 'trusty']"
often,"['again and again', 'constantly', 'continually', 'frequently', 'hourly', 'much', 'oft', 'oftentimes', 'over and over', 'repeatedly']"
look,"['act', 'appear', 'come across (as)', 'come off (as)', 'feel', 'make', 'seem', 'sound']"
more,"['additionally', 'again', 'also', 'besides', 'either', 'further', 'furthermore', 'likewise', 'moreover', 'then', 'too', 'withal', 'yet']"
while,"['bit', 'space', 'spell', 'stretch']"
stopped,"['precluded', 'prevented', 'repressed', 'suppressed', 'excluded', 'ruled out', 'shut out', 'refused', 'rejected', 'revoked', 'unsanctioned', 'vetoed', 'blocked', 'hindered', 'impeded', 'obstructed', 'disallowed', 'disapproved', 'discouraged', 'objectionable', 'unseemly', 'unsuitable', 'ineffable', 'unmentionable', 'illegal', 'illegitimate', 'illicit', 'improper', 'inappropriate', 'unauthorized', 'unlawful', 'unlicensed']"
looking,"['acting', 'appearing', 'coming across (as)', 'coming off (as)', 'feeling', 'making', 'seeming', 'sounding']"
weekend,"['part-time', 'uninitiated', 'unprepared', 'unqualified', 'unschooled', 'untaught', 'untrained', 'untutored', 'amateurish', 'dilettante', 'inexperienced', 'inexpert', 'unprofessional', 'unskilled', 'naive', 'primitive', 'self-taught', 'amateur', 'avocational', 'backyard', 'jackleg', 'nonprofessional', 'Sunday']"
proof,"['attestation', 'confirmation', 'corroboration', 'documentation', 'evidence', 'substantiation', 'testament', 'testimonial', 'testimony', 'validation', 'voucher', 'witness']"
still,"['motionlessly', 'quiet', 'quietly']"
Sam,"['baldric', 'bandolier', 'circle', 'loop', 'ribbon', 'ring', 'cestus', 'obi', 'band', 'waistband', 'belt', 'ceinture', 'cincture', 'cummerbund', 'girdle', 'sash', 'self-belt']"
Weiner,"['bologna', 'frank', 'frankfurter', 'hot dog', 'kielbasa', 'knockwurst', 'liver sausage', 'liverwurst', 'pepperoni', 'salami', 'Vienna sausage', 'weenie', 'wienerwurst', 'banger', 'link', 'sausage', 'wurst', 'blood sausage']"
disappeared,"['dissolved', 'evanesced', 'evaporated', 'melted', 'vanished', 'vaporized', 'invisible', 'sightless', 'viewless', 'imperceptible', 'indiscernible', 'indistinct', 'unnoticeable', 'unobservable', 'faint', 'inconspicuous', 'insignificant', 'slight', 'unobtrusive', 'vague', 'buried', 'concealed', 'covert', 'disguised', 'hidden', 'latent', 'obscure', 'shrouded']"
knew,"['comprehended', 'grasped', 'understood']"
suspected,"['alleged', 'assumed', 'conjectured', 'guessed', 'presumed', 'surmised', 'defensible', 'excusable', 'justifiable', 'vindicable', 'warrantable', 'certifiable', 'documentable', 'well-founded', 'checkable', 'confirmable', 'demonstrable', 'empirical', 'provable', 'supportable', 'sustainable', 'verifiable']"
used,"['accustomed', 'given', 'habituated', 'wont']"
tell,"['chart', 'chronicle', 'describe', 'narrate', 'recite', 'recount', 'rehearse', 'relate', 'report']"
school,"['academe', 'academy', 'seminary']"
liked,"['desirable', 'wanted', 'preferred', 'selected', 'celebrated', 'famed', 'famous', 'noted', 'notorious', 'prominent', 'renowned', 'well-known', 'semipopular', 'fabled', 'fabulous', 'legendary', 'big', 'crowd-pleasing', 'du jour', 'faddish', 'faddy', 'fashionable', 'favorite', 'happening', 'hot', 'in', 'large', 'modish', 'pop', 'popular', 'popularized', 'red-hot', 'vogue', 'voguish', 'leading', 'notable', 'outstanding', 'prominent', 'remarkable', 'important', 'significant']"
fussing,"['complaining', 'griping', 'grumbling', 'kvetching', 'protesting', 'squawking', 'whining', 'uncompromising', 'unforgiving', 'unyielding', 'impatient', 'intolerant']"
cover,"['fill in', 'pinch-hit', 'stand in', 'step in', 'sub', 'substitute', 'take over']"
issued,"['got out', 'printed', 'published', 'put out']"
collectors,"['admirers', 'amateurs', 'connoisseurs', 'dilettantes', 'groupies', 'authorities', 'experts', 'addicts', 'aficionados', 'buffs', 'bugs', 'devotees', 'enthusiasts', 'fanatics', 'fanciers', 'fans', 'fiends', 'fools', 'freaks', 'habitu�s', 'heads', 'hounds', 'junkies', 'lovers', 'maniacs', 'mavens', 'nuts', 'suckers', 'adherents', 'converts', 'cultists', 'disciples', 'followers', 'hangers-on', 'votaries', 'advocates', 'apostles', 'backers', 'champions', 'evangelists', 'exponents', 'friends', 'patrons', 'promoters', 'proponents', 'supporters', 'partisans', 'zealots', 'boosters', 'rooters', 'well-wishers', 'faddists']"
Chap,"['bastard', 'bloke', 'buck', 'cat', 'chappie', 'dude', 'fella', 'fellow', 'galoot', 'gent', 'gentleman', 'guy', 'hombre', 'jack', 'joe', 'joker', 'lad', 'male', 'man']"
called,"['bawled', 'bayed', 'bellowed', 'cried', 'hollered', 'holloed', 'roared', 'shouted', 'sounded off', 'thundered', 'vociferated', 'yelled']"
Evans,"[' Arthur Evans  ', ' Herbert McLean Evans  ']"
classes,"['castes', 'estates', 'folk', 'gentries', 'orders', 'strata']"
German,"[' German language  ', ' jerry  ', ' kraut  ', ' Germanic  ', ' German woman  ', ' Dutchman  ', ' deutsche  ', ' High German  ', ' fritz  ', ' Gerry  ']"
September,"[' Sep  ', ' sept  ', ' Gregorian calendar month  ']"
Says,"['articulates', 'brings out', 'enunciates', 'passes', 'speaks', 'states', 'talks', 'tells', 'utters', 'verbalizes', 'vocalizes']"
dead,"['asleep', 'breathless', 'cold', 'deceased', 'defunct', 'demised', 'departed', 'fallen', 'gone', 'late', 'lifeless', 'low']"
keen,"['acute', 'delicate', 'fine', 'perceptive', 'quick', 'sensitive', 'sharp']"
academic,"['educational', 'intellectual', 'scholarly', 'scholastic']"
qualification.,"['capability', 'credentials', 'goods', 'stuff']"
good,"['commonsense', 'commonsensible', 'commonsensical', 'firm', 'hard', 'informed', 'just', 'justified', 'levelheaded', 'logical', 'rational', 'reasonable', 'reasoned', 'sensible', 'sober', 'solid', 'valid', 'well-founded']"
class,"['caste', 'estate', 'folk', 'gentry', 'order', 'stratum']"
tuition,"['education', 'instruction', 'schooling', 'teaching', 'training', 'tutelage', 'tutoring']"
Would,"['bequeath', 'leave']"
cost,"['charge', 'disbursement', 'expenditure', 'expense', 'outgo', 'outlay']"
packet,"['bundle', 'pack', 'package', 'parcel']"
d,"['headwaiter', ""ma�tre d'h�tel"", 'steward', 'stewardess', 'sommelier', 'barkeep', 'barman', 'bartender', 'waitress', 'gar�on', 'server', 'waiter', 'waitperson']"
outside.,"['apart from', 'aside from', 'bar', 'barring', 'beside', 'besides', 'but', 'except', 'except for', 'excluding', 'exclusive of', 'other than', 'outside of', 'save', 'saving']"
let,"['allow', 'leave', 'permit']"
give,"['bestow', 'contribute', 'donate', 'give away', 'present', 'volunteer']"
shall,"['have (to)', 'must', 'need', 'ought (to)', 'should']"
jolly,"['blithe', 'blithesome', 'festive', 'gay', 'gleeful', 'jocose', 'jocular', 'jocund', 'jovial', 'laughing', 'merry', 'mirthful', 'sunny']"
exactly,"['due', 'full', 'just', 'precisely', 'right', 'sharp', 'smack-dab', 'squarely']"
procedure,"['course', 'operation', 'proceeding', 'process']"
Oh,"['aught', 'cipher', 'goose egg', 'naught', 'nil', 'nothing', 'o', 'zero', 'zilch', 'zip']"
sending,"['consigning', 'dispatching', 'packing (off)', 'shipping', 'shooting', 'transferring', 'transmitting', 'transporting']"
forms,"['casts', 'configurations', 'conformations', 'fashions', 'figures', 'geometries', 'shapes']"
stuff,"['capability', 'credentials', 'goods', 'qualification']"
name,"['appellation', 'appellative', 'cognomen', 'compellation', 'denomination', 'denotation', 'designation', 'handle', 'moniker', 'nomenclature', 'title']"
James,"[' Henry James  ', ' James I  ', ' King James I  ', ' Epistle of James  ', ' Jacob  ', ' King James  ', ' Saint James  ', ' James IV  ', ' James II  ', ' Jesse James  ']"
sounded,"['given', 'pronounced', 'said', 'stated', 'told', 'voiced', 'articulated', 'verbalized', 'consensual', 'implicit', 'informal', 'nuncupative', 'oral', 'spoken', 'unwritten', 'verbal', 'viva voce', 'word-of-mouth']"
rather,"['fain', 'first', 'preferably', 'readily', 'soon', 'willingly']"
thing,"['baby', 'being', 'bird', 'bod', 'body', 'character', 'cookie', 'creature', 'customer', 'devil', 'duck', 'egg', 'face', 'fish', 'guy', 'head', 'human', 'human being', 'individual', 'life', 'man', 'mortal', 'party', 'person', 'personage', 'scout', 'slob', 'sort', 'soul', 'specimen', 'stiff', 'wight']"
Governor,"['administrator', 'commander', 'director', 'employer', 'executive', 'general', 'hierarch', 'higher-up', 'boss', 'boss man', 'captain', 'chief', 'foreman', 'forewoman', 'head', 'headman', 'helmsman', 'honcho', 'jefe', 'kingpin', 'leader', 'master', 'mistress', 'taskmaster', 'taskmistress', 'leadman', 'manager', 'overseer', 'principal', 'skipper', 'standard-bearer', 'steward', 'straw boss', 'superintendent', 'superior', 'supervisor', 'gaffer', 'ganger', 'overlord', 'potentate', 'ruler', 'sovereign', 'figurehead', 'baron', 'czar', 'czarina', 'king', 'magnate', 'mogul', 'president', 'prince', 'princess', 'queen', 'big cheese', 'big gun', 'bigwig', 'top dog', 'top gun', 'cohead', 'coleader']"
not,"['nevermore', 'infrequently', 'little', 'rarely', 'seldom', ""ne'er"", 'never']"
violent,"['bang-bang', 'blood-and-guts', 'convulsive', 'cyclonic', 'explosive', 'ferocious', 'fierce', 'furious', 'hammer-and-tongs', 'hot', 'knock-down, drag-out', 'paroxysmal', 'rabid', 'rough', 'stormy', 'tempestuous', 'tumultuous', 'turbulent', 'volcanic']"
fellow,"['beau', 'boy', 'boyfriend', 'man', 'old man', 'swain']"
criminal,"['felonious', 'illegal', 'illegitimate', 'illicit', 'lawless', 'unlawful', 'wrongful']"
record,"['account', 'chronicle', 'chronology', 'commentary', 'history', 'narration', 'narrative', 'report', 'story']"
No,"['never', 'none', 'nothing', 'noway', 'nowise']"
violence,"['force', 'foul play']"
Quite,"['all', 'all of', 'all over', 'altogether', 'clean', 'completely', 'dead', 'enough', 'entire', 'entirely', 'even', 'exactly', 'fast', 'flat', 'full', 'fully', 'heartily', 'out', 'perfectly', 'plumb', 'soundly', 'thoroughly', 'through and through', 'totally', 'utterly', 'well', 'wholly', 'wide']"
pleasant,"['agreeable', 'blessed', 'congenial', 'darling', 'delectable', 'delicious', 'delightful', 'delightsome', 'dreamy', 'dulcet', 'enjoyable', 'felicitous', 'good', 'grateful', 'gratifying', 'heavenly', 'jolly', 'luscious', 'nice', 'palatable', 'pleasing', 'pleasurable', 'pretty', 'satisfying', 'savory', 'sweet', 'tasty', 'welcome']"
Bit,"['atom', 'crumb', 'dribble', 'fleck', 'flyspeck', 'grain', 'granule', 'molecule', 'morsel', 'mote', 'nubbin', 'nugget', 'particle', 'patch', 'scrap', 'scruple', 'snip', 'snippet', 'speck', 'tittle']"
card,['menu']
stars,"['luminaries', 'spheres', 'suns']"
Christmas,"['nativity', 'Xmas', 'yule', 'Christmastide', 'Christmastime', 'Noel', 'yuletide', 'Advent']"
concert,['musicale']
Imitations,"['carbon copies', 'carbons', 'clones', 'copies', 'dummies', 'dupes', 'duplicates', 'duplications', 'facsimiles', 'mocks', 'reduplications', 'replicas', 'replications', 'reproductions']"
Mike,"[' microphone   ', ' mic   ', ' loudspeaker  ', ' megaphone  ', ' bug  ', ' transmitter  ', ' dawdle  ', ' mouthpiece  ', ' micro  ', ' resonator  ']"
congenital,"['born', 'natural']"
kleptomaniac,"['klepto', 'embezzler', 'grafter', 'sneak thief', 'burglar', 'cat burglar', 'cracksman', 'housebreaker', 'picklock', 'safecracker', 'cutpurse', 'dip', 'pickpocket', 'pilferer', 'shoplifter', 'larcenist', 'pincher', 'purloiner', 'robber', 'stealer', 'thief', 'abductor', 'carjacker', 'hijacker', 'kidnapper', 'skyjacker', 'despoiler', 'looter', 'pillager', 'plunderer', 'ransacker', 'ravisher', 'poacher', 'rustler', 'smuggler', 'bandit', 'footpad', 'highwayman', 'pirate']"
all.,"['all of', 'all over', 'altogether', 'clean', 'completely', 'dead', 'enough', 'entire', 'entirely', 'even', 'exactly', 'fast', 'flat', 'full', 'fully', 'heartily', 'out', 'perfectly', 'plumb', 'quite', 'soundly', 'thoroughly', 'through and through', 'totally', 'utterly', 'well', 'wholly', 'wide']"
tempted,"['allured', 'baited', 'beguiled', 'betrayed', 'decoyed', 'enticed', 'led on', 'lured', 'seduced', 'solicited']"
add,"['adjoin', 'annex', 'append', 'subjoin', 'tack (on)']"
else,"['differently', 'other (than)', 'otherwise']"
particular,"['choosy', 'dainty', 'delicate', 'demanding', 'exacting', 'fastidious', 'finical', 'finicking', 'finicky', 'fussbudgety', 'fussy', 'nice', 'old-maidish', 'pernickety', 'persnickety', 'picky']"
side,"['flank', 'hand']"
Presumably,"['apparently', 'evidently', 'ostensibly', 'ostensively', 'putatively', 'seemingly', 'supposedly']"
Secretary,"['clerk', 'register', 'registrar', 'scribe']"
arrange,"['agree (on)', 'decide', 'fix', 'set', 'settle']"
cell,"['apartment', 'chamber', 'closet', 'room']"
objections,"['challenges', 'complaints', 'demurrals', 'demurrers', 'demurs', 'difficulties', 'exceptions', 'expostulations', 'fusses', 'kicks', 'protests', 'questions', 'remonstrances', 'stinks']"
sit,['set']
exam,"['examination', 'quiz', 'test']"
there.,"['ah', 'aha', 'come on', 'fie', 'indeed', 'my word', 'no', 'pshaw', 'well', 'what', 'why', 'gee', 'gee whiz', 'ha', 'hello', 'hey', 'lo', 'oh', '(the) deuce', 'egad', 'gad', 'gadzooks', 'the devil', 'the dickens', 'zounds', 'oops', 'ugh', 'fiddlesticks', 'phooey', 'pooh']"
fine.,"['dusty', 'floury', 'powdery']"
easily,"['easy', 'effortlessly', 'facilely', 'fluently', 'freely', 'handily', 'hands down', 'lightly', 'painlessly', 'readily', 'smoothly', 'well']"
parsons,"['abb�s', 'curates', 'cur�s', 'pastors', 'rectors', 'shepherds', 'vicars', 'churchmen', 'clergymen', 'fathers', 'Holy Joes', 'padres', 'clergywomen', 'deaconesses', 'priestesses', 'abbots', 'archbishops', 'archpriests', 'bishops', 'deans', 'diocesans', 'monsignors', 'popes', 'prelates', 'presbyters', 'chaplains', 'confessors', 'sky pilots', 'evangelists', 'missionaries', 'missioners', 'missionizers', 'revivalists', 'friars', 'mendicants', 'monastics', 'monks', 'oblates', 'religious', 'high priestesses', 'high priests', 'clergypersons', 'clericals', 'clerics', 'clerks', 'deacons', 'divines', 'dominies', 'ecclesiastics', 'ministers', 'preachers', 'priests', 'reverends']"
Mary,"[' madonna  ', ' virgin  ', ' blessed virgin  ', ' Virgin Mary  ', ' Mother of our Lord  ', ' miriam  ', ' our lady  ', ' maria  ', ' lady  ']"
Mags,"['books', 'bulletins', 'diurnals', 'gazettes', 'journals', 'magazines', 'newspapers', 'organs', 'papers', 'periodicals', 'rags', 'reviews', 'serials', 'zines']"
invigilate,"[' proctor   ', ' supervise  ', ' keep an eye on  ', ' superintend  ', ' monitor  ', ' observe  ', ' oversee  ', ' preside over  ', ' conduct  ', ' run  ']"
seem,"['act', 'appear', 'come across (as)', 'come off (as)', 'feel', 'look', 'make', 'sound']"
lot,"['parcel', 'plat', 'plot', 'property', 'tract']"
chuckled,"['broke up', 'cackled', 'chortled', 'cracked up', 'giggled', 'hee-hawed', 'laughed', 'roared', 'screamed', 'snickered', 'tittered', 'twittered']"
good-naturedly,"['affably', 'amiably', 'cheerfully', 'cheerily', 'congenially', 'cordially', 'friendlily', 'genially', 'good-heartedly', 'graciously', 'considerately', 'courteously', 'hospitably', 'kindly', 'nicely', 'reasonably', 'sweetly', 'thoughtfully', 'selflessly', 'ungrudgingly', 'unselfishly', 'amply', 'bounteously', 'bountifully', 'freehandedly', 'freeheartedly', 'generously', 'handsomely', 'lavishly', 'liberally', 'munificently', 'openhandedly', 'unstintingly', 'well', 'altruistically', 'beneficently', 'benevolently', 'bigheartedly', 'charitably', 'humanely', 'kindheartedly', 'magnanimously', 'philanthropically']"
final,"['bottommost', 'closing', 'concluding', 'hindmost', 'lag', 'last', 'latest', 'latter', 'rearmost', 'terminal', 'terminating', 'ultimate']"
least,"['littlest', 'lowest', 'mere', 'minimal', 'slightest', 'bare', 'bare-bones', 'slight', 'small', 'thin', 'deficient', 'inadequate', 'insufficient', 'lacking', 'short', 'wanting', 'barren', 'infertile', 'sterile', 'unfruitful', 'unproductive', 'exiguous', 'hand-to-mouth', 'light', 'meager', 'niggardly', 'poor', 'scant', 'scanty', 'scarce', 'skimp', 'skimpy', 'slender', 'slim', 'spare', 'sparing', 'sparse', 'stingy']"
trouble,"['affection', 'ail', 'ailment', 'bug', 'complaint', 'complication', 'condition', 'disease', 'disorder', 'distemper', 'distemperature', 'fever', 'ill', 'illness', 'infirmity', 'malady', 'sickness']"
keeping,"['care', 'custodianship', 'custody', 'guardianship', 'safekeeping', 'trust', 'ward']"
incommunicado,"[' secluded  ', ' isolated  ', ' sequestered  ', ' hidden  ', ' out of touch  ', ' lonely  ', ' off the beaten track  ', ' outlying  ', ' remote  ', ' backwoods  ']"
